,DATA,QNT_PESSOAS
0,2019-06-30T12:38:09.000Z,-1
1,2019-06-30T12:38:10.000Z,-1
2,2019-06-30T12:38:11.000Z,-1
3,2019-06-30T12:38:11.000Z,-1
4,2019-06-30T12:38:12.000Z,-1
5,2019-06-30T12:38:13.000Z,-1
6,2019-06-30T12:38:13.000Z,-1
